score,reasons,composer,work_a_id,work_a_title,work_a_sources,work_b_id,work_b_title,work_b_sources
1.131,substring,"Gerung, Hans-Jürgen",556341,Fünf Tanzsätze - Interieur I,sheerpluck|ds=1,556342,Fünf Tanzsätze - Interieur II,sheerpluck|ds=1
1.129,substring,"Schonthal, Ruth",591433,Fantasy - Variations on a Jewish Liturgical Theme,sheerpluck|ds=1,591434,Fantasy - Variations on a Jewish Liturgical Theme I,sheerpluck|ds=1
1.127,substring,"Globokar, Vinko",557228,Etude pour Folklora I,sheerpluck|ds=1,557229,Etude pour Folklora II,sheerpluck|ds=1
1.127,substring,"Mandanici, Marcella",572836,Paths:  Counterparts II,sheerpluck|ds=1,572837,Paths:  Counterparts III,sheerpluck|ds=1
1.126,substring,"Parotti, Sergio",581727,Duo Concertante No.2,sheerpluck|ds=1,581728,Duo Concertante No.20,sheerpluck|ds=1
1.124,substring,"Brnčić Isaza, Gabriel",539630,Música de Càmara II,sheerpluck|ds=1,539631,Música de Càmara III,sheerpluck|ds=1
1.124,substring,"Finnissy, Michael",553218,Obrecht Motetten II,sheerpluck|ds=1,553219,Obrecht Motetten III,sheerpluck|ds=1
1.124,substring,"Radford, Laurie",585427,borders-distances I,sheerpluck|ds=1,585428,borders-distances II,sheerpluck|ds=1
1.124,"substring,cross-source","Rodríguez Arenas, Mario",587474,La Milonga,sheerpluck|ds=1,587488,"Milonga, Op.1 (Rodríguez Arenas, Mario)",imslp|ds=2
1.123,substring,"Brnčić Isaza, Gabriel",539629,Música de Càmara I,sheerpluck|ds=1,539630,Música de Càmara II,sheerpluck|ds=1
1.123,substring,"Houghton, Mark",562224,Guitarchestra No. 1,sheerpluck|ds=1,562234,Guitarchestra No.10,sheerpluck|ds=1
1.123,substring,"Houghton, Mark",562224,Guitarchestra No. 1,sheerpluck|ds=1,562235,Guitarchestra No.11,sheerpluck|ds=1
1.123,substring,"Matys, Jiri",574339,Poetic Movements I,sheerpluck|ds=1,574340,Poetic Movements IV,sheerpluck|ds=1
1.121,substring,"Huber, Klaus",562411,Beati Pauperes II,sheerpluck|ds=1,562412,Beati Pauperes III,sheerpluck|ds=1
1.121,"substring,cross-source","Leloup, Hilarión",570160,Colección de 8 obras muy fáciles,sheerpluck|ds=1,570159,"Coleccion de 8 obras muy faciles para guitarra (Leloup, Hilarión)",imslp|ds=2
1.121,substring,"Radermacher, Friedrich",585416,Suite für Gitarre,sheerpluck|ds=1,585418,Suite für Gitarren,sheerpluck|ds=1
1.121,substring,"Sanz-Burguete, Enrique",590345,Ise monogatari II,sheerpluck|ds=1,590346,Ise Monogatari III,sheerpluck|ds=1
1.12,substring,"Beauvais, William",535336,Guitar Pastels I,sheerpluck|ds=1,535337,Guitar Pastels II,sheerpluck|ds=1
1.12,substring,"Ourkouzounov, Atanas",580815,Bulgaresque No.1,sheerpluck|ds=1,580816,Bulgaresque No.1b,sheerpluck|ds=1
1.118,substring,"Behrend, Siegfried",535784,Zu-Ma-Gi-Ton II,sheerpluck|ds=1,535785,Zu-Ma-Gi-Ton III,sheerpluck|ds=1
1.118,substring,"Giner, Bruno",556864,Trans-errance I,sheerpluck|ds=1,556865,Trans-errance II,sheerpluck|ds=1
1.118,substring,"Schweizer, Alfred",591904,Gitarrenmusik I,sheerpluck|ds=1,591907,Gitarrenmusik IV,sheerpluck|ds=1
1.118,substring,"Tagliamacco, Roberto",596571,Divertimento II,sheerpluck|ds=1,596572,Divertimento III,sheerpluck|ds=1
1.116,substring,"Albert, Heinrich",531472,Hausmusik Nr. 1,sheerpluck|ds=1,531474,Hausmusik Nr. 11,sheerpluck|ds=1
1.116,substring,"Ambrosius, Hermann",532142,Lose Blätter I,sheerpluck|ds=1,532143,Lose Blätter II,sheerpluck|ds=1
1.116,substring,"Antoniou, Theodore",532675,Stichomythia I,sheerpluck|ds=1,532676,Stichomythia II,sheerpluck|ds=1
1.116,substring,"Castilla-Ávila, Agustín",542733,Caged Music II,sheerpluck|ds=1,542734,Caged Music III,sheerpluck|ds=1
1.116,substring,"Coblentz, Hunter",544584,Quiet Music II,sheerpluck|ds=1,544585,Quiet Music III,sheerpluck|ds=1
1.116,substring,"Küffner, Joseph",568681,"Potpourri No.1, Op.86 (Küffner, Joseph)",imslp|ds=2,568682,"Potpourri No.10, Op.144 (Küffner, Joseph)",imslp|ds=2
1.116,substring,"Küffner, Joseph",568681,"Potpourri No.1, Op.86 (Küffner, Joseph)",imslp|ds=2,568683,"Potpourri No.11, Op.145 (Küffner, Joseph)",imslp|ds=2
1.116,substring,"Küffner, Joseph",568681,"Potpourri No.1, Op.86 (Küffner, Joseph)",imslp|ds=2,568684,"Potpourri No.12, Op.151 (Küffner, Joseph)",imslp|ds=2
1.116,substring,"Küffner, Joseph",568681,"Potpourri No.1, Op.86 (Küffner, Joseph)",imslp|ds=2,568685,"Potpourri No.13, Op.152 (Küffner, Joseph)",imslp|ds=2
1.116,substring,"Küffner, Joseph",568681,"Potpourri No.1, Op.86 (Küffner, Joseph)",imslp|ds=2,568689,"Potpourri No.17, Op.186 (Küffner, Joseph)",imslp|ds=2
1.116,substring,"Küffner, Joseph",568681,"Potpourri No.1, Op.86 (Küffner, Joseph)",imslp|ds=2,568690,"Potpourri No.18, Op.187 (Küffner, Joseph)",imslp|ds=2
1.116,substring,"Küffner, Joseph",568691,"Potpourri No.2, Op.88 (Küffner, Joseph)",imslp|ds=2,568695,"Potpourri No.23, Op.246 (Küffner, Joseph)",imslp|ds=2
1.116,substring,"Küffner, Joseph",568691,"Potpourri No.2, Op.88 (Küffner, Joseph)",imslp|ds=2,568696,"Potpourri No.24. Op.247 (Küffner, Joseph)",imslp|ds=2
1.116,substring,"Küffner, Joseph",568691,"Potpourri No.2, Op.88 (Küffner, Joseph)",imslp|ds=2,568697,"Potpourri No.25, Op.248 (Küffner, Joseph)",imslp|ds=2
1.116,substring,"Küffner, Joseph",568691,"Potpourri No.2, Op.88 (Küffner, Joseph)",imslp|ds=2,568700,"Potpourri No.28, Op.292 (Küffner, Joseph)",imslp|ds=2
1.116,substring,"Rocha, Pedro",587205,Improvisação I,sheerpluck|ds=1,587206,Improvisação II,sheerpluck|ds=1
1.116,substring,"Tagliamacco, Roberto",596570,Divertimento I,sheerpluck|ds=1,596571,Divertimento II,sheerpluck|ds=1
1.113,substring,"Branca, Glenn",539095,Symphony No. 1,sheerpluck|ds=1,539097,Symphony No. 12,sheerpluck|ds=1
1.113,substring,"Castilla-Ávila, Agustín",542732,Caged Music I,sheerpluck|ds=1,542733,Caged Music II,sheerpluck|ds=1
1.113,substring,"Castilla-Ávila, Agustín",542732,Caged Music I,sheerpluck|ds=1,542735,Caged Music IV,sheerpluck|ds=1
1.113,substring,"Diendorfer, Christian",548763,Hahnentritt I,sheerpluck|ds=1,548764,Hahnentritt II,sheerpluck|ds=1
1.113,substring,"Geminiani, Paolo",556208,Sospensioni I,sheerpluck|ds=1,556209,Sospensioni II,sheerpluck|ds=1
1.113,substring,"Haussner, Gert",560249,"Geographics I, Op.15 (Haussner, Gert)",imslp|ds=2,560251,"Geographics II, Op.32 (Haussner, Gert)",imslp|ds=2
1.113,substring,"Tanaka, Satoshi",596946,Levitation II,sheerpluck|ds=1,596947,Levitation III,sheerpluck|ds=1
1.113,substring,"Zohn-Muldoon, Ricardo",604588,Destiladera I,sheerpluck|ds=1,604589,Destiladera II,sheerpluck|ds=1
1.11,substring,"Biberian, Gilbert",536826,Folklore III,sheerpluck|ds=1,536827,Folklore IIIb,sheerpluck|ds=1
1.11,substring,"Geddes, John Maxwell",556120,Callanish II,sheerpluck|ds=1,556121,Callanish III,sheerpluck|ds=1
1.11,substring,"Musgrave, Thea",577683,Soliloquy II,sheerpluck|ds=1,577684,Soliloquy III,sheerpluck|ds=1
1.11,substring,"Naess, Ray",578012,Rara avis II,sheerpluck|ds=1,578013,Rara avis III,sheerpluck|ds=1
1.11,substring,"Naessén, Ray",578018,Rara avis II,sheerpluck|ds=1,578019,Rara avis III,sheerpluck|ds=1
1.11,substring,"Nobre, Marlos",579119,Desafio XXII,sheerpluck|ds=1,579120,Desafio XXIII,sheerpluck|ds=1
1.11,substring,"Ourkouzounov, Atanas",580865,Kaleidoscore,sheerpluck|ds=1,580866,Kaleidoscores,sheerpluck|ds=1
1.11,substring,"Ruyneman, Daniel",589080,Réflexions I,sheerpluck|ds=1,589081,Réflexions II,sheerpluck|ds=1
1.11,substring,"Taranu, Cornel",597065,Resonances I,sheerpluck|ds=1,597066,Resonances II,sheerpluck|ds=1
1.11,substring,"Ueno, Ken",599140,Ghost Flower,sheerpluck|ds=1,599141,Ghost Flowers,sheerpluck|ds=1
1.109,"substring,same-instrumentation","Toledo Guillén, Daniel",597902,Preludio I,sheerpluck|ds=1,597904,Preludio III,sheerpluck|ds=1
1.108,substring,"Brenet, Thérèse",539492,Des grains de sable d'or aux mains,sheerpluck|ds=1,539493,Des grains de sable d'or aux mains II,sheerpluck|ds=1
1.108,substring,"Yang, Ji Sun",603626,Recollection of the mutual moments,sheerpluck|ds=1,603627,Recollection of the mutual moments II,sheerpluck|ds=1
1.107,substring,"Bauer-Mörkens, Ralf",535026,Multiphonic,sheerpluck|ds=1,535027,Multiphonics,sheerpluck|ds=1
1.107,substring,"Biberian, Gilbert",536825,Folklore II,sheerpluck|ds=1,536826,Folklore III,sheerpluck|ds=1
1.107,substring,"Brkanovic, Zeljko",539618,Song Book I,sheerpluck|ds=1,539619,Song Book II,sheerpluck|ds=1
1.107,substring,"Fruehwald, Robert",554809,Hymntunes V,sheerpluck|ds=1,554810,Hymntunes VI,sheerpluck|ds=1
1.107,substring,"Hulme, Lance",562523,Flame Dance,sheerpluck|ds=1,562524,Flame Dances,sheerpluck|ds=1
1.107,substring,"Lopes e Silva, José",571367,Nocturnal I,sheerpluck|ds=1,571368,Nocturnal II,sheerpluck|ds=1
1.107,substring,"Moss, Piotr",577022,Dédicace II,sheerpluck|ds=1,577023,Dédicace III,sheerpluck|ds=1
1.107,substring,"Muchmore, Pat",577351,Fracture II,sheerpluck|ds=1,577352,Fracture III,sheerpluck|ds=1
1.107,substring,"Musgrave, Thea",577682,Soliloquy I,sheerpluck|ds=1,577683,Soliloquy II,sheerpluck|ds=1
1.107,substring,"Neyrinck, Frederik",578681,Mischung VI,sheerpluck|ds=1,578682,Mischung VII,sheerpluck|ds=1
1.107,substring,"Pagh-Paan, Younghi",581191,Hang-Sang I,sheerpluck|ds=1,581192,Hang-Sang II,sheerpluck|ds=1
1.107,substring,"Ponse, Luctor",584041,Triptyque I,sheerpluck|ds=1,584042,Triptyque II,sheerpluck|ds=1
1.107,substring,"Raditschnig, Werner",585515,Play Part I,sheerpluck|ds=1,585516,Play Part II,sheerpluck|ds=1
1.107,substring,"Sammoutis, Evis",589978,Alter Ego I,sheerpluck|ds=1,589979,Alter Ego II,sheerpluck|ds=1
1.107,substring,"Valcárcel, Edgar",599623,Canto a 2 I,sheerpluck|ds=1,599624,Canto a 2 II,sheerpluck|ds=1
1.107,substring,"Yeats, Marc",603677,bricolage I,sheerpluck|ds=1,603678,bricolage IV,sheerpluck|ds=1
1.105,substring,"Vuori, Harri",601135,Mysticae metamorphoses nocturnae,sheerpluck|ds=1,601136,Mysticae metamorphoses nocturnae II,sheerpluck|ds=1
1.102,substring,"Andersen, Drake Ralph",532274,Photons II,sheerpluck|ds=1,532275,Photons III,sheerpluck|ds=1
1.102,substring,"Bonin, Matej",538026,Impulses I,sheerpluck|ds=1,538027,Impulses II,sheerpluck|ds=1
1.102,substring,"Castilla-Ávila, Agustín",542737,Cajones II,sheerpluck|ds=1,542738,Cajones III,sheerpluck|ds=1
1.102,substring,"Dinescu, Violeta",548928,Figuren II,sheerpluck|ds=1,548929,Figuren III,sheerpluck|ds=1
1.102,substring,"Lanza, Alcides",569248,Módulos II,sheerpluck|ds=1,569249,Módulos III,sheerpluck|ds=1
1.102,substring,"Omelchuk, Oxana",580502,Saltando I,sheerpluck|ds=1,580503,Saltando II,sheerpluck|ds=1
1.102,substring,"Oppo, Franco",580537,Anninnia I,sheerpluck|ds=1,580538,Anninnia II,sheerpluck|ds=1
1.102,substring,"Oppo, Franco",580541,Praxodia I,sheerpluck|ds=1,580542,Praxodia II,sheerpluck|ds=1
1.102,substring,"Ponte, Nora",584047,Amarrada al recuerdo,sheerpluck|ds=1,584048,Amarrada al recuerdo 2,sheerpluck|ds=1
1.102,substring,"Vega, Laura",600014,El hombre que plantaba árboles...,sheerpluck|ds=1,600015,El hombre que plantaba árboles... II,sheerpluck|ds=1
1.101,substring,"Brenet, Thérèse",539489,Caprice d'une chatte anglaise,sheerpluck|ds=1,539490,Caprice d'une chatte anglaise II,sheerpluck|ds=1
1.097,substring,"Bredin, Kristian",539469,Guises II,sheerpluck|ds=1,539470,Guises III,sheerpluck|ds=1
1.097,substring,"Brnčić Isaza, Gabriel",539629,Música de Càmara I,sheerpluck|ds=1,539631,Música de Càmara III,sheerpluck|ds=1
1.097,substring,"Castilla-Ávila, Agustín",542736,Cajones I,sheerpluck|ds=1,542737,Cajones II,sheerpluck|ds=1
1.097,substring,"Castilla-Ávila, Agustín",542736,Cajones I,sheerpluck|ds=1,542739,Cajones IV,sheerpluck|ds=1
1.097,substring,"Czernowin, Chaya",546476,Slow Summer Stay I,sheerpluck|ds=1,546478,Slow Summer Stay III,sheerpluck|ds=1
1.097,substring,"García Laborda, José María",555628,Floreal I,sheerpluck|ds=1,555629,Floreal II,sheerpluck|ds=1
1.097,substring,"Genge, Anthony",556234,Streams I,sheerpluck|ds=1,556235,Streams II,sheerpluck|ds=1
1.097,substring,"Keinemann, Karl Heinz",565742,Westfälische Suite,sheerpluck|ds=1,565743,Westfälische Suite 2,sheerpluck|ds=1
1.097,substring,"Lanza, Alcides",569247,Módulos I,sheerpluck|ds=1,569248,Módulos II,sheerpluck|ds=1
1.097,substring,"Lanza, Alcides",569247,Módulos I,sheerpluck|ds=1,569250,Módulos IV,sheerpluck|ds=1
1.097,substring,"Ogawa, Takashi",580047,Sonate II,sheerpluck|ds=1,580048,Sonate III,sheerpluck|ds=1
1.097,substring,"Olofsson, Kent",580431,Alambic I,sheerpluck|ds=1,580432,Alambic II,sheerpluck|ds=1
1.097,substring,"Rosa, Clotilde",588022,Hellas  II,sheerpluck|ds=1,588023,Hellas  III,sheerpluck|ds=1
1.097,substring,"Smetryns, Thomas",593548,Guitar Environment,sheerpluck|ds=1,593549,Guitar environment 2,sheerpluck|ds=1
1.097,substring,"Thewes, Bernd",597483,Segment I,sheerpluck|ds=1,597484,Segment II,sheerpluck|ds=1
1.095,substring,"Pasieczny, Marek",581839,Dodecaphonic Prelude & Fugue,sheerpluck|ds=1,581840,Dodecaphonic Prelude & Fugue II,sheerpluck|ds=1
1.094,substring,"Víctório, Roberto",601273,Tetragrammaton XI,sheerpluck|ds=1,601274,Tetragrammaton XIII,sheerpluck|ds=1
1.091,substring,"Colazzo, Cosimo",544844,La cerimonia degli addii,sheerpluck|ds=1,544845,La cerimonia degli addii II,sheerpluck|ds=1
1.091,substring,"Guégamian, Lilith",559147,Éclairée par une luciole,sheerpluck|ds=1,559134,Eclairée par une luciole II,sheerpluck|ds=1
1.091,substring,"Hisada, Noriko",561441,Phase II,sheerpluck|ds=1,561442,Phase III,sheerpluck|ds=1
1.091,substring,"Johanson, Bryan",564334,Fresco I,sheerpluck|ds=1,564335,Fresco II,sheerpluck|ds=1
1.091,substring,"Mora, Mario",576463,Union II,sheerpluck|ds=1,576464,Union III,sheerpluck|ds=1
1.091,substring,"Naess, Ray",578009,Duo nr I,sheerpluck|ds=1,578011,Duo nr IV,sheerpluck|ds=1
1.091,substring,"Rocha, Pedro",587201,Esboço I,sheerpluck|ds=1,587202,Esboço II,sheerpluck|ds=1
1.091,substring,"Soveral, Isabel",594499,Heart II,sheerpluck|ds=1,594500,Heart III,sheerpluck|ds=1
1.091,substring,"Stuhec, Igor",595658,Mobile I,sheerpluck|ds=1,595659,Mobile II,sheerpluck|ds=1
1.091,substring,"Víctório, Roberto",601270,Suite VI,sheerpluck|ds=1,601271,Suite VII,sheerpluck|ds=1
1.091,substring,"Zender, Hans",604402,Canto II,sheerpluck|ds=1,604403,Canto III,sheerpluck|ds=1
1.089,substring,"Brenet, Thérèse",539496,Née du rire de l'Eclair,sheerpluck|ds=1,539497,Née du rire de l'éclair II,sheerpluck|ds=1
1.089,"substring,same-instrumentation","Porqueddu, Cristiano",584091,Sonata I,sheerpluck|ds=1,584092,Sonata III,sheerpluck|ds=1
1.089,"substring,same-instrumentation","Porto Alegre, Paulo",584161,Sonata I,sheerpluck|ds=1,584163,Sonata III,sheerpluck|ds=1
1.089,substring,"Pócs, Katalin",585109,Darabok gyermekek számára - gitár,sheerpluck|ds=1,585110,Darabok gyermekek számára - gitár duó,sheerpluck|ds=1
1.087,substring,"Beauvais, William",535357,Primary Colours,sheerpluck|ds=1,535358,Primary Colours 2,sheerpluck|ds=1
1.087,substring,"Schneider, Gunter",591296,Call Boys Inc I,sheerpluck|ds=1,591298,Call Boys Inc III,sheerpluck|ds=1
1.087,substring,"Šavli, Peter",604861,Puer Aeternus I,sheerpluck|ds=1,604862,Puer Aeternus III,sheerpluck|ds=1
1.086,substring,"Brenet, Thérèse",539501,Tout l'azur pour émail,sheerpluck|ds=1,539502,Tout l'azur pour émail II,sheerpluck|ds=1
1.086,substring,"Pasieczny, Marek",581846,Ex Nihilo (Nihil Fit) / From Nothing (Comes Nothing),sheerpluck|ds=1,581847,Ex Nihilo (Nihil Fit) / From Nothing (Comes Nothing) II,sheerpluck|ds=1
1.086,substring,"Pasieczny, Marek",581846,Ex Nihilo (Nihil Fit) / From Nothing (Comes Nothing),sheerpluck|ds=1,581848,Ex Nihilo (Nihil Fit) / From Nothing (Comes Nothing) IV,sheerpluck|ds=1
1.083,substring,"Bellinati, Paulo",535943,Lun-duo,sheerpluck|ds=1,535944,Lun-duos,sheerpluck|ds=1
1.083,substring,"Bosseur, Jean-Yves",538462,Ballade,sheerpluck|ds=1,538463,Ballades,sheerpluck|ds=1
1.083,substring,"Brady, Timothy",538920,Frame 1,sheerpluck|ds=1,538921,Frame 19,sheerpluck|ds=1
1.083,substring,"Brady, Timothy",538922,Frame 2,sheerpluck|ds=1,538923,Frame 20,sheerpluck|ds=1
1.083,substring,"Brady, Timothy",538922,Frame 2,sheerpluck|ds=1,538924,Frame 21,sheerpluck|ds=1
1.083,substring,"Brady, Timothy",538922,Frame 2,sheerpluck|ds=1,538925,Frame 22,sheerpluck|ds=1
1.083,substring,"Brady, Timothy",538922,Frame 2,sheerpluck|ds=1,538926,Frame 23,sheerpluck|ds=1
1.083,substring,"Brady, Timothy",538922,Frame 2,sheerpluck|ds=1,538927,Frame 24,sheerpluck|ds=1
1.083,substring,"Davidson, Robert",547113,Vague memories,imslp|sheerpluck|ds=1,547114,"Vague Memories 1 (Davidson, Robert)",imslp|ds=2
1.083,substring,"Donatoni, Franco",549396,Algo II,sheerpluck|ds=1,549397,Algo III,sheerpluck|ds=1
1.083,substring,"Mosso, Carlo",577044,Preludi,sheerpluck|ds=1,577045,Preludio,sheerpluck|ds=1
1.083,substring,"Soccio, Giuseppe",593908,Pulsar Songs I,sheerpluck|ds=1,593909,Pulsar Songs III,sheerpluck|ds=1
1.083,substring,"Soveral, Isabel",594498,Heart I,sheerpluck|ds=1,594499,Heart II,sheerpluck|ds=1
1.083,substring,"Tagliamacco, Roberto",596570,Divertimento I,sheerpluck|ds=1,596572,Divertimento III,sheerpluck|ds=1
1.083,substring,"Watanabe, Yukiko",601787,With half-closed eyes,sheerpluck|ds=1,601788,With half-closed-eyes II,sheerpluck|ds=1
1.082,substring,"Frey, Jürg",554667,Les tréfonds inexplorés des signes (36–39),sheerpluck|ds=1,554669,Les tréfonds inexplorés des signes 7-17,sheerpluck|ds=1
1.08,"substring,same-instrumentation","Beinke, Eckart",535803,colpo d'ala,sheerpluck|ds=1,535804,colpo d'ala II,sheerpluck|ds=1
1.08,substring,"Schiphorst, Iris ter",591097,My Sweet Latin Lover,sheerpluck|ds=1,591098,My Sweet Latin Lover II,sheerpluck|ds=1
1.079,substring,"Beuger, Antoine",536673,calme étendue (gitarre),sheerpluck|ds=1,536674,calme étendue 2,sheerpluck|ds=1
1.079,substring,"Beuger, Antoine",536673,calme étendue (gitarre),sheerpluck|ds=1,536675,calme étendue 3,sheerpluck|ds=1
1.079,substring,"Castilla-Ávila, Agustín",542732,Caged Music I,sheerpluck|ds=1,542734,Caged Music III,sheerpluck|ds=1
1.079,substring,"Pasieczny, Marek",581839,Dodecaphonic Prelude & Fugue,sheerpluck|ds=1,581841,Dodecaphonic Prelude & Fugue III,sheerpluck|ds=1
1.079,substring,"Siqueira, Marcus",593293,Signo Sopro V,sheerpluck|ds=1,593294,Signo Sopro VII,sheerpluck|ds=1
1.077,substring,"Ribera Torres, Manel",586478,La escucha errática,sheerpluck|ds=1,586479,La escucha errática II,sheerpluck|ds=1
1.073,substring,"Bolliger, Phillip",537872,4 Greek Dances,sheerpluck|ds=1,537879,Greek Dances,sheerpluck|ds=1
1.073,substring,"Eötvös, József",551885,Menuet,sheerpluck|ds=1,551886,Menuett,sheerpluck|ds=1
1.073,substring,"Leistner-Mayer, Roland",570118,Poem I,sheerpluck|ds=1,570119,Poem II,sheerpluck|ds=1
1.073,substring,"Pasieczny, Marek",581897,The Elements,sheerpluck|ds=1,581898,The Elements 2,sheerpluck|ds=1
1.073,substring,"Piacentini, Riccardo",583174,Jazz Motetus,sheerpluck|ds=1,583175,Jazz motetus V,sheerpluck|ds=1
1.071,substring,"Bell, Shawn",535900,Elementary Studies for Guitar,sheerpluck|ds=1,535901,Elementary Studies for Guitar Trio,sheerpluck|ds=1
1.069,substring,"Munakata, Rei",577429,Buckle in the Air,sheerpluck|ds=1,577430,Buckle in the Air II,sheerpluck|ds=1
1.069,substring,"Pasieczny, Marek",581885,Seven Jazz Pieces,sheerpluck|ds=1,581886,Seven Jazz Pieces II,sheerpluck|ds=1
1.069,substring,"Whittall, Matthew",602505,The wine-dark sea,sheerpluck|ds=1,602506,The wine-dark sea IV,sheerpluck|ds=1
1.069,substring,"Whittall, Matthew",602505,The wine-dark sea,sheerpluck|ds=1,602507,The wine-dark sea VI,sheerpluck|ds=1
1.067,substring,"Biberian, Gilbert",536825,Folklore II,sheerpluck|ds=1,536827,Folklore IIIb,sheerpluck|ds=1
1.067,substring,"Chatzopoulou, Nicoleta",543778,Continuum I,sheerpluck|ds=1,543779,Continuum III,sheerpluck|ds=1
1.067,substring,"Cori, Luca",545610,Rondeaux VI,sheerpluck|ds=1,545611,Rondeaux VIII,sheerpluck|ds=1
1.067,substring,"Musgrave, Thea",577682,Soliloquy I,sheerpluck|ds=1,577684,Soliloquy III,sheerpluck|ds=1
1.064,substring,"Fulkerson, James",554968,Chamber Musics V,sheerpluck|ds=1,554969,Chamber Musics VIII,sheerpluck|ds=1
1.064,substring,"Harada, Keiko",559832,Sonora Distancia,sheerpluck|ds=1,559833,Sonora Distancia II,sheerpluck|ds=1
1.062,"substring,cross-source","Villa-Lobos, Heitor",600568,Cinq Preludes,sheerpluck|ds=1,600575,"Preludes, W419 (Villa-Lobos, Heitor)",imslp|ds=2
1.059,substring,"Heyn, Walter Thomas",561194,Berliner Musike,sheerpluck|ds=1,561196,Berliner Musike VI,sheerpluck|ds=1
1.059,"substring,cross-source","Iparraguirre, Pedro Antonio",563188,"Guitar Sonata No.1 (Iparraguirre, Pedro Antonio)",imslp|ds=2,563194,Sonata No.1,sheerpluck|ds=1
1.059,substring,Mo Wuping,576076,Fan I,sheerpluck|ds=1,576077,Fan II,sheerpluck|ds=1
1.059,substring,"Nobre, Marlos",579118,Desafio XX,sheerpluck|ds=1,579119,Desafio XXII,sheerpluck|ds=1
1.059,substring,"Nobre, Marlos",579118,Desafio XX,sheerpluck|ds=1,579121,Desafio XXIV,sheerpluck|ds=1
1.059,substring,"Rotaru, Doina",588378,Spiralis I,sheerpluck|ds=1,588379,Spiralis III,sheerpluck|ds=1
1.056,substring,"Tomiyama, Siyoh",597950,Amazing Grace Variations,sheerpluck|ds=1,597951,Amazing Grace Variations 2011,sheerpluck|ds=1
1.053,substring,"Curran, Alvin",546403,Pittura Fresca,sheerpluck|ds=1,546404,Pittura Fresca II,sheerpluck|ds=1
1.053,substring,"McKinley, Maxime",574667,…être cela même…,sheerpluck|ds=1,574664,Re : ...être cela même...,sheerpluck|ds=1
